revenue,rating
0.0,8.0
0.0,5.5
0.0,7.389
2500000.0,6.515
0.0,6.007
621951.0,6.4
46207.0,7.0
0.0,5.5
108139.0,6.1
1417397.0,5.8
15714.0,6.8
0.0,6.1
0.0,6.4
0.0,7.7
951179.0,6.7
655802.0,6.3
0.0,5.6
0.0,6.4
0.0,4.9
0.0,4.4
0.0,5.233
0.0,4.9
10975.0,7.4
0.0,6.9
0.0,6.6
0.0,5.0
0.0,5.9
21000000.0,7.5
0.0,5.1
0.0,4.0
0.0,6.4
0.0,6.633
108541.0,7.4
676111.0,7.257
0.0,3.658
1674801.0,6.9
0.0,6.0
0.0,4.1
0.0,4.2
0.0,6.1
0.0,5.5
0.0,4.9
2963639.0,5.9
15500000.0,5.7
0.0,6.3
0.0,3.9
1809527.0,5.4
0.0,7.2
12000000.0,6.022
0.0,5.5
0.0,6.1
112498.0,5.1
1248748.0,6.928
0.0,7.3
2419473.0,5.7
8801.0,6.4
0.0,5.8
0.0,7.1
30905.0,5.5
0.0,5.2
0.0,4.7
0.0,3.0
0.0,6.4
0.0,8.0
0.0,8.1
0.0,6.149
0.0,6.9
0.0,6.3
0.0,6.308
0.0,7.9
0.0,6.8
0.0,6.0
0.0,6.2
0.0,7.1
0.0,5.4
0.0,7.6
124104.0,6.7
0.0,7.174
0.0,4.5
0.0,4.935
268401.0,6.9
1435252.0,5.9
0.0,5.9
0.0,5.1
11933.0,5.1
0.0,5.631
0.0,7.1
63931.0,6.021
0.0,7.1
0.0,5.0
0.0,4.4
0.0,7.032
0.0,6.8
0.0,4.0
1116180.0,6.5
0.0,7.547
0.0,5.333
0.0,6.0
0.0,5.2
0.0,7.345
0.0,6.0
0.0,6.8
0.0,6.0
0.0,4.2
0.0,5.5
0.0,7.4
17000000.0,6.3
0.0,6.7
18035000.0,7.1
0.0,6.1
89182.0,5.3
0.0,5.073
0.0,8.3
625.0,5.5
0.0,5.8
0.0,3.289
0.0,4.941
204232.0,6.3
0.0,5.363
0.0,6.9
0.0,6.7
0.0,5.4
0.0,8.4
0.0,6.9
0.0,5.9
11819.0,6.9
26923513.0,6.8
0.0,4.0
223959.0,6.5
0.0,7.2
108640.0,7.4
0.0,7.3
0.0,4.6
6035.0,5.2
0.0,6.823
0.0,5.17
0.0,5.1
0.0,7.2
0.0,6.1
0.0,5.9
77348.0,6.2
0.0,5.2
0.0,6.3
18050000.0,5.9
0.0,6.899
2206089.0,6.3
0.0,5.2
6776616.0,5.3
0.0,6.7
0.0,5.331
0.0,5.6
0.0,6.577
0.0,5.099
0.0,6.9
0.0,6.069
0.0,7.6
0.0,5.951
0.0,5.8
0.0,5.0
0.0,5.5
0.0,6.5
0.0,3.6
0.0,6.053
0.0,7.1
0.0,5.6
101236.0,5.93
0.0,6.7
1373312.0,7.0
0.0,5.1
28000000.0,6.7
0.0,5.969
0.0,6.3
0.0,7.7
0.0,5.8
0.0,7.1
0.0,4.1
0.0,4.355
0.0,6.8
0.0,5.2
9696204.0,6.4
0.0,6.4
0.0,6.1
0.0,5.781
0.0,5.889
0.0,5.4
0.0,7.1
0.0,4.9
0.0,7.8
0.0,5.3
240381.0,5.8
0.0,6.9
0.0,5.839
0.0,6.5
0.0,6.1
0.0,5.3
0.0,6.1
13970489.0,5.8
0.0,7.0
0.0,3.5
0.0,5.4
0.0,5.833
0.0,4.4
3333050.0,4.1
0.0,6.1
0.0,6.642
853862.0,6.516
0.0,5.7
0.0,4.5
0.0,5.3
0.0,5.9
225861.0,7.2
0.0,5.4
0.0,7.3
11156312.0,7.4
3483795.0,7.2
7586448.0,5.0
3879603.0,6.7
7200000.0,6.8
634297.0,6.8
6255.0,6.5
0.0,6.4
9330465.0,6.6
2692857.0,6.573
50000.0,6.795
0.0,5.346
1000000.0,7.829
0.0,5.5
152616.0,6.667
0.0,6.849
0.0,5.0
0.0,4.3
12935800.0,6.1
0.0,5.62
0.0,4.6
0.0,5.6
0.0,7.6
0.0,5.5
13585314.0,6.8
1154901.0,4.2
0.0,5.4
0.0,5.4
0.0,4.925
517069.0,5.2
0.0,7.2
378187.0,7.1
5661517.0,4.6
0.0,6.66
0.0,4.19
0.0,6.4
0.0,4.5
32358664.0,6.6
5396618.0,6.3
0.0,4.4
0.0,7.8
0.0,7.0
13.0,6.2
0.0,2.9
4820000.0,6.9
0.0,5.5
0.0,5.3
0.0,5.7
0.0,5.434
0.0,6.922
0.0,5.7
0.0,6.3
0.0,7.7
0.0,4.4
0.0,4.3
0.0,7.6
0.0,5.4
0.0,5.3
757111.0,6.0
0.0,8.1
0.0,5.8
0.0,5.385
0.0,4.318
0.0,6.1
0.0,5.2
0.0,6.4
0.0,7.0
0.0,6.8
0.0,7.1
0.0,4.1
0.0,5.7
27000000.0,5.0
12154107.0,6.6
0.0,3.1
0.0,5.2
0.0,4.6
31313.0,6.8
14663510.0,6.3
0.0,4.5
0.0,6.5
0.0,7.22
0.0,6.7
0.0,6.3
0.0,5.7
583844.0,7.4
0.0,5.0
0.0,7.4
0.0,5.6
0.0,4.3
0.0,5.863
0.0,5.8
0.0,7.5
0.0,5.2
0.0,2.7
0.0,5.8
769552.0,6.9
0.0,4.054
0.0,6.657
0.0,4.5
0.0,6.3
0.0,7.0
0.0,6.152
0.0,6.7
3554533.0,6.4
0.0,3.9
0.0,5.268
0.0,5.289
0.0,7.8
0.0,7.1
0.0,3.9
0.0,7.2
0.0,5.7
0.0,6.3
0.0,4.8
43500000.0,6.532
0.0,3.722
0.0,6.009
0.0,6.0
0.0,6.5
159846.0,5.6
0.0,6.9
0.0,4.7
0.0,4.6
0.0,4.1
0.0,4.4
0.0,4.7
0.0,5.5
0.0,6.5
0.0,5.5
0.0,5.57
0.0,5.9
22043584.0,6.199
0.0,6.241
24708786.0,5.5
0.0,5.767
0.0,7.063
0.0,6.5
0.0,5.6
0.0,6.441
0.0,7.0
0.0,5.0
0.0,5.618
0.0,5.158
0.0,5.675
0.0,7.5
0.0,3.5
0.0,6.5
0.0,5.1
17808683.0,6.5
0.0,6.4
0.0,6.1
0.0,6.4
0.0,5.6
0.0,5.5
0.0,5.5
4687.0,6.3
0.0,5.6
0.0,6.5
252000.0,6.816
5012245.0,6.4
0.0,7.4
0.0,6.1
0.0,5.5
0.0,3.8
0.0,4.2
0.0,5.2
0.0,5.0
4365667.0,5.656
0.0,5.8
0.0,4.5
7732325.0,7.0
0.0,4.1
0.0,6.3
0.0,6.4
1208479.0,4.8
0.0,5.6
0.0,4.7
0.0,5.9
0.0,6.6
0.0,7.5
0.0,5.1
0.0,6.4
0.0,6.5
0.0,7.4
0.0,7.3
0.0,5.1
0.0,8.0
992195.0,6.8
0.0,4.5
0.0,5.4
0.0,4.4
0.0,0.0
0.0,7.0
0.0,5.8
0.0,6.284
0.0,6.6
0.0,7.0
0.0,7.1
0.0,7.1
0.0,5.0
0.0,6.7
0.0,6.0
1518815515.0,7.73
829747654.0,6.461
1021103568.0,7.357
877244782.0,6.38
349305397.0,6.5
757930663.0,6.7
1081041287.0,7.8
218300000.0,6.64
539000000.0,7.02
746921274.0,6.6
0.0,5.397
694394724.0,7.214
425368238.0,8.183
471222889.0,7.342
0.0,5.4
358375603.0,7.0
24016152.0,7.4
71038838.0,6.6
549368315.0,6.4
17876559.0,7.3
102731865.0,6.881
303025485.0,5.861
306941670.0,7.4
0.0,6.153
201585328.0,6.9
0.0,7.21
16465764.0,5.9
234989584.0,6.297
145000000.0,6.8
301970083.0,5.7
403354469.0,6.6
376100000.0,6.4
58100000.0,5.821
0.0,6.5
355692760.0,6.152
284100000.0,6.327
115647426.0,7.3
0.0,4.457
1108594176.0,7.247
18300000.0,8.1
314975955.0,6.347
82515113.0,6.9
9148519.0,7.405
609016565.0,7.4
624000000.0,6.5
99400000.0,7.2
0.0,6.522
396600000.0,6.0
160112671.0,6.322
33384127.0,7.8
179379533.0,6.2
161772575.0,6.842
2152610.0,7.2
0.0,7.1
2325035.0,6.879
245527149.0,6.1
0.0,5.6
47042000.0,6.889
0.0,7.3
276600000.0,6.228
0.0,7.143
132800000.0,7.0
0.0,7.735
32500000.0,5.7
55362705.0,5.5
198800000.0,6.02
23000000.0,6.3
0.0,7.2
116500000.0,5.7
198100000.0,7.362
0.0,7.0
442636309.0,7.3
193425.0,5.856
81493846.0,6.992
232300000.0,7.278
61700000.0,7.522
55060661.0,8.2
130482868.0,6.886
0.0,8.0
183018522.0,5.9
44806783.0,5.706
79781695.0,6.6
236412453.0,7.1
0.0,7.5
0.0,7.0
107139399.0,6.989
41037742.0,6.84
40300000.0,6.485
0.0,6.4
49000000.0,6.993
171300000.0,6.2
9368803.0,7.1
88200000.0,5.9
0.0,7.12
9138338.0,6.902
196114570.0,7.2
0.0,5.9
11879046.0,7.237
0.0,5.8
2106557.0,5.465
14858240.0,6.1
8493728.0,4.314
74223861.0,7.488
140470746.0,6.9
76196538.0,6.3
79700000.0,5.997
0.0,6.3
275300000.0,6.9
82499399.0,6.5
85400000.0,6.037
0.0,5.2
129000000.0,6.1
156974557.0,6.2
6842058.0,6.4
10109659.0,5.7
0.0,5.685
77839.0,6.9
13551174.0,6.2
68263166.0,7.685
24267.0,6.8
38390020.0,5.3
0.0,6.1
8109160.0,7.8
96262212.0,6.331
2412576.0,5.8
67282623.0,7.2
73100000.0,6.188
55078146.0,7.3
0.0,6.1
68929150.0,6.7
0.0,7.8
54819301.0,5.8
0.0,5.536
592116.0,6.367
22044277.0,6.1
37930465.0,6.024
970000.0,4.7
8826837.0,6.581
0.0,4.6
68267862.0,5.584
18100189.0,6.2
50365377.0,6.6
0.0,5.0
208076205.0,6.5
11019975.0,5.291
0.0,7.3
447630.0,6.1
0.0,6.295
2631275.0,6.0
10500000.0,6.1
167200000.0,6.2
0.0,7.71
44287131.0,5.8
0.0,4.9
0.0,6.8
0.0,6.4
28258060.0,7.117
156362.0,5.927
0.0,6.8
56012642.0,7.0
13231461.0,6.644
0.0,7.4
0.0,7.2
5300000.0,7.6
142802657.0,5.407
32948113.0,5.937
0.0,6.2
22187813.0,6.272
24719215.0,6.7
0.0,5.2
55404207.0,7.1
0.0,7.7
9048531.0,7.0
0.0,6.0
123821.0,6.987
0.0,6.398
104907746.0,5.824
1203942.0,5.477
0.0,7.8
103504.0,5.027
0.0,6.7
136800000.0,6.944
5994921.0,7.3
8100000.0,6.287
0.0,7.4
1402307.0,5.5
1969193.0,6.5
641100.0,6.991
0.0,6.9
2500000.0,6.129
82966152.0,6.349
95000.0,6.3
61319383.0,5.095
0.0,6.467
46180706.0,7.0
5816330.0,7.5
26167224.0,6.7
9489829.0,5.6
100345.0,6.096
0.0,7.3
123054041.0,6.5
44057737.0,6.4
6499169.0,7.2
0.0,7.0
20546518.0,5.5
8784318.0,5.6
59400000.0,6.2
1353868.0,5.5
0.0,6.5
722714.0,7.7
0.0,5.623
0.0,6.0
74597643.0,5.7
1438697.0,6.6
96070507.0,6.8
6202879.0,6.383
11620000.0,7.2
0.0,7.639
0.0,7.2
0.0,6.0
0.0,7.404
54169363.0,5.848
10079201.0,5.7
34564651.0,6.436
0.0,4.7
5500000.0,7.698
9627492.0,4.5
4100000.0,7.1
33035736.0,6.8
101800000.0,4.7
0.0,6.6
66899242.0,6.1
24200000.0,5.502
0.0,6.3
6483963.0,6.4
30353232.0,5.186
29800000.0,7.762
7900000.0,7.014
23570541.0,6.6
0.0,5.5
0.0,4.2
0.0,6.5
0.0,4.9
0.0,6.2
14800000.0,7.4
0.0,7.0
31100000.0,6.3
29657751.0,6.288
1900000.0,6.0
10173682.0,6.753
36893721.0,5.6
0.0,6.2
119772232.0,6.0
46221189.0,6.427
0.0,4.9
45250.0,6.8
0.0,6.2
8315.0,4.6
2500277.0,5.674
20014680.0,6.174
306724.0,6.2
712216.0,6.9
0.0,7.658
7419431.0,6.0
0.0,6.9
36531605.0,7.0
0.0,8.0
83519699.0,6.7
44369456.0,6.945
0.0,6.1
0.0,4.9
0.0,6.9
18295.0,7.3
0.0,5.2
20400000.0,6.8
0.0,6.145
41863726.0,5.597
0.0,6.9
7339398.0,6.8
0.0,7.6
11947954.0,5.407
92654.0,7.0
0.0,6.0
0.0,6.3
16786016.0,7.155
0.0,5.6
6063556.0,5.7
4633668.0,6.5
50100000.0,5.3
0.0,4.9
0.0,6.2
61782.0,6.274
1581252.0,5.8
0.0,5.336
0.0,5.661
0.0,5.931
0.0,6.186
9636289.0,6.572
0.0,6.347
1469.0,5.2
12400000.0,5.8
2341226.0,7.184
911467.0,7.25
16722143.0,6.0
4424699.0,6.785
717205.0,6.9
58510.0,5.1
0.0,8.0
0.0,6.924
7034007.0,6.952
14400000.0,5.699
0.0,4.757
6616296.0,7.1
6748888.0,7.4
0.0,5.4
35500000.0,6.315
0.0,6.2
0.0,5.2
0.0,5.3
0.0,7.0
0.0,7.3
0.0,6.9
11384015.0,6.2
0.0,6.6
1378426.0,5.6
2653454.0,6.2
2802459.0,7.479
1243961.0,5.9
0.0,5.6
0.0,6.9
0.0,5.2
0.0,4.3
3325038.0,6.9
0.0,6.5
479226.0,7.505
124919.0,7.1
8303261.0,5.3
0.0,3.8
73200000.0,5.8
0.0,6.8
0.0,7.13
16215856.0,7.034
0.0,6.019
73706.0,1.899
0.0,4.3
0.0,6.0
13749809.0,5.7
0.0,6.625
14752.0,5.1
0.0,5.686
0.0,3.4
87910.0,6.8
3094813.0,6.4
7200000.0,5.7
0.0,4.7
0.0,4.7
0.0,5.2
0.0,6.0
114281051.0,6.257
0.0,5.838
5297232.0,5.9
2700000.0,7.3
0.0,5.9
0.0,7.7
0.0,5.7
0.0,7.0
3300000.0,7.0
0.0,6.1
2750275.0,7.2
5750.0,5.586
0.0,6.6
0.0,6.7
0.0,6.7
0.0,6.9
0.0,6.9
0.0,6.3
30962335.0,5.7
0.0,6.8
0.0,3.2
3696196.0,7.879
2804874.0,7.5
0.0,6.303
0.0,6.693
9001826.0,6.057
0.0,5.329
203373.0,5.8
2514478.0,6.352
0.0,6.45
1653792.0,5.6
6423279.0,5.8
432274.0,4.8
354939.0,6.0
0.0,4.9
59520298.0,6.5
0.0,6.1
0.0,6.6
23785681.0,6.1
25762027.0,7.2
0.0,5.6
0.0,7.1
2293798.0,6.4
0.0,5.5
0.0,4.8
0.0,5.0
23000000.0,7.2
0.0,6.1
21107746.0,6.8
19450000.0,7.1
0.0,5.567
1005700.0,6.1
9206470.0,6.6
0.0,5.5
0.0,7.3
63595.0,6.005
0.0,6.2
0.0,5.543
8249053.0,6.1
970000.0,6.8
29494.0,6.5
0.0,3.3
0.0,6.0
0.0,7.2
0.0,6.8
0.0,4.3
0.0,6.9
32726956.0,7.2
12186625.0,6.0
0.0,5.859
0.0,4.3
16863583.0,5.4
0.0,5.6
12434778.0,6.8
0.0,5.8
0.0,4.3
37470.0,5.963
377000.0,6.5
0.0,7.5
24637469.0,6.2
0.0,6.565
0.0,5.358
12197574.0,6.8
0.0,5.8
6303709.0,6.7
0.0,7.1
0.0,5.9
327345.0,6.5
0.0,7.0
0.0,6.179
1317376.0,6.0
1000000.0,3.6
0.0,5.4
20335408.0,5.3
130781.0,5.2
31000000.0,5.9
0.0,4.9
279735.0,7.3
6294161.0,5.7
0.0,5.8
0.0,5.8
27942181.0,7.1
0.0,7.2
0.0,5.8
5909483.0,5.368
0.0,6.4
0.0,6.1
0.0,5.1
2573616.0,6.9
0.0,7.3
1081.0,5.8
0.0,5.6
175706.0,5.871
0.0,7.7
0.0,6.606
197911.0,5.7
0.0,4.3
1157257.0,5.0
29193330.0,6.5
1305473.0,6.0
0.0,6.2
0.0,0.0
441420.0,4.723
587211.0,6.1
0.0,5.9
0.0,6.4
19000000.0,7.2
1314358.0,5.5
1777709.0,5.9
0.0,3.9
0.0,7.7
0.0,7.5
0.0,6.8
220145.0,5.8
0.0,5.9
427335.0,6.1
0.0,4.4
0.0,5.0
45190.0,6.3
3754070.0,4.8
0.0,5.6
0.0,6.3
0.0,5.3
16.0,7.108
103131994.0,5.8
0.0,6.1
0.0,7.9
0.0,2.4
1328467.0,7.5
166228.0,5.678
0.0,5.7
0.0,6.4
0.0,5.6
0.0,5.8
4408087.0,5.8
0.0,6.8
0.0,7.1
35579177.0,6.2
0.0,7.061
0.0,4.673
898317.0,7.3
5310554.0,6.1
0.0,4.482
1775316.0,6.5
921752.0,5.0
0.0,4.4
0.0,5.3
0.0,5.8
1663931.0,5.7
4621441.0,6.5
0.0,6.3
6889185.0,7.2
11417362.0,5.6
0.0,3.978
208000000.0,6.407
0.0,7.0
0.0,6.6
16017.0,5.5
0.0,5.1
0.0,6.7
0.0,8.2
0.0,6.2
0.0,7.064
58387.0,5.0
0.0,5.1
0.0,5.9
34823764.0,7.0
4400000.0,6.212
0.0,6.5
25109572.0,5.589
0.0,6.2
311.0,6.471
259765.0,6.1
0.0,7.6
0.0,7.3
0.0,5.534
0.0,6.093
2395000.0,7.0
0.0,6.8
809738.0,6.142
0.0,5.677
31158113.0,6.5
0.0,4.5
1938.0,6.646
0.0,5.8
3350996.0,7.1
3377891.0,3.6
0.0,6.014
3903479.0,6.372
0.0,6.4
1697294.0,6.851
0.0,6.1
540152.0,6.1
0.0,3.0
0.0,4.7
0.0,6.3
0.0,6.2
0.0,6.2
0.0,6.3
20184.0,6.2
3336053.0,5.2
0.0,7.5
562878.0,6.9
0.0,5.1
0.0,6.5
0.0,5.3
0.0,5.4
1576687.0,5.254
0.0,5.9
2521.0,5.5
0.0,7.321
8887603.0,5.3
0.0,6.5
0.0,7.1
23998.0,4.764
0.0,5.7
0.0,7.172
0.0,6.7
0.0,3.0
0.0,6.103
0.0,2.5
0.0,5.5
0.0,4.3
318317.0,7.4
0.0,4.247
0.0,5.8
0.0,5.0
3519.0,5.748
0.0,6.6
0.0,5.297
0.0,7.3
0.0,5.5
0.0,6.1
0.0,7.7
0.0,5.36
4876.0,5.7
0.0,4.934
0.0,6.335
86217.0,7.4
0.0,5.3
0.0,6.1
0.0,5.6
0.0,5.3
0.0,5.013
62580000.0,6.1
0.0,6.8
6508.0,6.6
157036.0,6.466
1800000.0,7.2
35000000.0,5.8
0.0,5.47
0.0,5.482
4709246.0,5.6
25097277.0,5.5
0.0,6.1
0.0,6.781
0.0,4.0
0.0,5.506
0.0,6.6
0.0,5.6
0.0,5.7
34153101.0,7.0
0.0,5.7
0.0,5.3
0.0,5.5
1181929.0,5.754
120680.0,6.1
0.0,5.7
0.0,6.8
4534.0,5.5
0.0,6.743
28000000.0,6.363
0.0,5.6
0.0,5.6
288312.0,6.6
0.0,6.3
0.0,5.7
5719.0,5.733
26966.0,6.9
3512106.0,7.565
16000000.0,7.2
59810.0,7.5
0.0,4.1
0.0,3.5
40924982.0,5.481
0.0,4.9
252603.0,5.0
0.0,5.3
0.0,5.75
0.0,5.552
0.0,5.4
790421.0,6.57
0.0,6.1
9303603.0,5.987
17801.0,4.7
0.0,7.823
0.0,6.0
0.0,5.926
0.0,7.0
24995.0,4.7
0.0,5.6
0.0,6.0
0.0,5.2
0.0,6.3
0.0,5.0
0.0,6.6
10187540.0,6.596
0.0,6.8
0.0,6.011
0.0,6.7
525.0,5.3
7211180.0,6.421
0.0,5.4
0.0,4.92
0.0,6.0
0.0,6.4
0.0,7.127
0.0,6.8
0.0,4.5
0.0,6.116
52632.0,7.2
0.0,4.1
0.0,6.2
0.0,6.25
6388.0,5.8
0.0,5.327
0.0,5.7
0.0,4.9
0.0,4.0
23.0,6.185
1671445.0,6.9
0.0,6.2
201436.0,5.5
0.0,6.1
0.0,6.8
10703234.0,5.891
1528580.0,6.3
0.0,5.5
0.0,6.6
0.0,6.8
0.0,6.408
0.0,6.2
0.0,5.9
0.0,4.2
0.0,4.8
0.0,9.2
0.0,3.9
18000000.0,6.1
0.0,7.5
47974.0,7.1
0.0,4.419
0.0,5.9
0.0,6.7
0.0,6.064
2778028.0,6.0
0.0,6.2
5588517.0,6.0
0.0,7.3
0.0,4.0
0.0,7.0
0.0,7.4
0.0,4.935
0.0,7.1
0.0,7.3
243959.0,5.7
0.0,4.86
0.0,6.255
0.0,4.8
0.0,5.0
0.0,6.4
0.0,7.0
1649260.0,6.6
0.0,6.2
0.0,5.083
0.0,7.4
0.0,6.3
0.0,6.6
0.0,5.2
0.0,5.4
0.0,6.2
0.0,6.3
0.0,6.0
0.0,6.1
0.0,5.5
0.0,5.3
0.0,3.3
0.0,6.9
2263436.0,6.5
0.0,7.7
273747.0,6.973
0.0,7.993
0.0,5.9
0.0,6.0
0.0,6.4
0.0,7.5
1130520.0,5.102
10365853.0,5.3
0.0,4.9
0.0,5.0
0.0,5.5
0.0,6.481
1672940.0,6.4
0.0,6.602
0.0,4.781
0.0,6.1
0.0,6.3
0.0,4.615
7315184.0,5.0
0.0,6.67
0.0,5.6
0.0,2.4
532777.0,5.6
473104.0,6.7
0.0,4.1
0.0,7.3
0.0,7.5
0.0,7.7
0.0,5.0
0.0,3.6
0.0,5.5
0.0,6.827
0.0,4.5
66167.0,7.2
6145395.0,6.1
0.0,5.825
0.0,5.118
75387554.0,6.4
6111.0,4.7
0.0,5.506
181107.0,7.013
0.0,4.4
0.0,6.1
0.0,4.5
0.0,5.648
0.0,3.8
0.0,3.1
0.0,5.0
0.0,5.5
0.0,3.974
0.0,8.1
4900000.0,7.8
0.0,3.7
0.0,5.0
0.0,5.9
0.0,7.3
714544.0,6.9
0.0,6.4
278000.0,6.6
1632.0,5.957
0.0,6.1
0.0,7.475
0.0,4.864
3462.0,5.5
0.0,6.6
0.0,3.1
0.0,2.0
0.0,5.5
0.0,3.6
0.0,4.452
0.0,8.168
0.0,5.0
0.0,5.7
0.0,6.4
0.0,5.5
3216359.0,6.2
0.0,5.0
0.0,3.7
0.0,4.4
3031682.0,5.503
0.0,5.4
0.0,6.311
505154.0,6.9
2400.0,5.3
0.0,6.9
0.0,6.3
0.0,5.3
0.0,6.7
0.0,4.7
0.0,5.233
0.0,5.9
0.0,7.3
0.0,7.2
0.0,7.3
0.0,7.4
0.0,6.4
5290.0,5.5
0.0,4.7
0.0,5.5
0.0,6.242
0.0,6.456
0.0,5.167
0.0,7.045
0.0,4.4
0.0,6.8
1867540.0,5.0
0.0,7.323
2900000.0,4.915
0.0,5.538
0.0,6.3
500000.0,3.681
0.0,5.085
0.0,7.7
67009.0,6.0
0.0,6.9
1004821.0,7.2
0.0,8.1
7863913.0,6.5
0.0,5.5
0.0,4.163
0.0,6.303
0.0,6.0
1832541.0,6.2
0.0,6.6
0.0,5.1
610792.0,5.4
0.0,5.8
0.0,5.9
0.0,5.367
0.0,4.8
0.0,5.8
0.0,5.7
0.0,5.6
0.0,4.5
1244000.0,5.5
1620436.0,6.9
0.0,5.6
116207.0,6.9
0.0,7.3
0.0,5.8
0.0,6.045
35297840.0,6.7
0.0,6.4
10000000.0,8.1
0.0,5.9
0.0,4.4
0.0,5.6
0.0,8.0
21000000.0,5.6
0.0,7.5
0.0,6.256
0.0,7.3
0.0,5.8
0.0,7.3
0.0,5.7
0.0,6.442
0.0,5.3
0.0,6.0
0.0,6.2
0.0,5.6
0.0,4.0
0.0,6.7
0.0,6.1
8927600.0,5.2
16138.0,6.9
0.0,7.409
0.0,7.0
698210.0,5.5
0.0,6.4
0.0,6.3
0.0,5.1
0.0,5.311
0.0,5.1
0.0,6.219
0.0,7.8
0.0,5.6
0.0,5.4
0.0,6.7
0.0,5.6
0.0,6.935
0.0,5.8
0.0,7.2
0.0,6.1
7040609.0,4.3
27740.0,5.8
0.0,8.3
0.0,5.735
0.0,6.2
0.0,7.5
8393.0,2.959
0.0,7.7
0.0,5.3
0.0,6.0
0.0,7.645
0.0,5.3
0.0,6.0
0.0,4.8
0.0,6.0
0.0,7.5
0.0,5.235
0.0,4.5
31307.0,6.0
13218980.0,5.8
0.0,5.582
0.0,8.3
0.0,6.6
0.0,4.6
0.0,7.0
0.0,7.298
0.0,6.0
0.0,5.955
0.0,4.767
0.0,6.4
0.0,7.9
0.0,3.2
0.0,5.6
0.0,7.7
2943372.0,6.0
0.0,4.938
0.0,5.1
0.0,5.0
0.0,5.4
0.0,6.0
0.0,6.0
0.0,7.0
122665.0,6.8
0.0,5.0
0.0,6.6
0.0,7.6
320415166.0,7.5
0.0,5.3
392000000.0,8.031
1274219009.0,7.2
122126687.0,8.1
247022278.0,6.138
531865000.0,6.8
86758912.0,6.903
411000000.0,6.908
958400000.0,7.571
970766005.0,6.9
865011746.0,7.426
1215577205.0,6.9
644783140.0,6.5
743600000.0,7.039
587204668.0,6.9
51695362.0,6.9
362000072.0,6.211
668045518.0,6.6
87100449.0,7.9
50461371.0,6.8
47351251.0,7.851
0.0,6.9
371900000.0,5.63
188133322.0,7.2
91266581.0,6.252
4934725.0,6.7
170270201.0,6.404
9757417.0,6.481
78378744.0,4.8
226349749.0,6.1
137328301.0,6.7
99010045.0,6.6
149295601.0,7.441
60141683.0,5.9
6677474.0,7.4
270000000.0,6.8
47300000.0,5.472
139745.0,7.2
87305549.0,6.274
205366737.0,6.468
248384621.0,6.43
678604.0,6.3
95396573.0,6.441
286168572.0,6.651
467381584.0,7.3
126041322.0,6.2
351040419.0,7.4
0.0,7.0
197700000.0,5.846
351723989.0,7.3
63300000.0,6.3
16000000.0,6.7
3876587.0,5.9
117932401.0,7.8
491868548.0,5.924
12666449.0,5.7
146428180.0,6.3
158674180.0,6.6
0.0,5.8
187000000.0,7.936
8352885.0,6.2
268426634.0,6.5
84790678.0,6.0
218791811.0,7.542
19465835.0,7.1
161921515.0,6.668
304654182.0,5.328
32443111.0,4.606
723192705.0,7.164
0.0,6.013
131940411.0,6.539
98337295.0,6.3
286140700.0,6.5
46216641.0,6.1
0.0,6.9
32768940.0,6.9
148075565.0,6.524
24366656.0,8.1
55736588.0,7.924
0.0,6.442
219788712.0,5.896
282570682.0,6.2
0.0,6.7
0.0,5.7
0.0,5.7
68572378.0,6.8
347434178.0,5.7
44459951.0,6.5
61600000.0,5.8
251171807.0,6.852
1149267.0,6.9
90200000.0,7.7
19775853.0,7.5
3302463.0,6.127
126500000.0,6.152
0.0,6.4
0.0,5.445
0.0,6.066
125537191.0,6.6
243843127.0,5.2
60052138.0,6.033
60795985.0,6.401
117000000.0,6.464
1600000.0,6.1
81071.0,7.4
820165.0,7.572
151783839.0,6.188
0.0,6.3
173700000.0,6.1
5200000.0,5.9
0.0,4.799
399445.0,7.7
20275812.0,7.0
19600000.0,6.2
0.0,7.2
71009334.0,5.3
95020213.0,7.2
63414135.0,6.603
0.0,2.8
36894225.0,6.4
14347000.0,6.6
37795598.0,7.531
260500000.0,6.1
42930462.0,6.1
0.0,7.2
4843719.0,7.6
6854611.0,6.7
0.0,5.9
110000000.0,5.876
9494789.0,6.841
7449778.0,6.9
0.0,7.859
12705094.0,7.1
0.0,6.6
25174316.0,6.3
0.0,7.922
18010317.0,6.6
0.0,7.883
12077441.0,6.6
76586316.0,7.5
32613173.0,7.055
19255873.0,7.8
11176469.0,7.508
97600000.0,7.3
64076736.0,6.6
0.0,8.4
0.0,5.2
0.0,7.4
26433651.0,7.884
0.0,6.1
89237.0,6.3
47135966.0,6.971
27437881.0,5.7
24930592.0,7.5
5867686.0,6.3
31700000.0,5.2
4069826.0,7.4
5524381.0,7.0
46100000.0,6.8
0.0,6.0
91000000.0,6.1
0.0,7.7
199850315.0,6.027
0.0,7.346
24084.0,5.5
21833.0,6.211
99067206.0,7.7
3900000.0,6.3
15400000.0,6.565
0.0,8.4
112544580.0,7.347
173965010.0,5.853
15000000.0,5.6
215637183.0,6.9
0.0,7.7
27200000.0,6.0
80300000.0,8.0
0.0,6.3
9630444.0,6.4
0.0,6.6
0.0,5.0
57300000.0,7.3
0.0,7.3
64197205.0,6.321
7600000.0,7.2
15200000.0,4.6
1585582.0,6.0
